package,experiment,run_id,experiment_id,system,workload,size,mode,implementation_mode,target_mhz,status,validation_pass,first_output_cycles,completion_cycles,tokens_checked,lut,ff,dsp,bram_18k_equiv,bram_36k,bram_18k,uram,wns_ns,tns_ns,achieved_ns,hls_wall_s,hls_sum_job_s,vivado_total_s,synth_s,place_s,route_s,unrouted,roles,instances,report_paths,failure_reason,numeric_semantics,array_shape,steady_interval_cycles,total_wall_s,axi_masters,axi_width_bits,autosa_command,variant,tiles_per_launch,tile_interval_cycles,launch_interval_cycles,last_output_cycles,first_output_cold_cycles,completion_cold_cycles,cosim_latency_min,cosim_latency_avg,cosim_latency_max,cosim_interval_min,cosim_interval_avg,cosim_interval_max,cosim_wall_s,vcd_wall_s,top_port_bits,numeric_validation,provenance,notes,vivado_synth_s,source_agent,build_dir,build_state,collected_at,run_total_wall_s,gen_s,csim_s,cosim_s,export_s,wrapper_synth_s,opt_s,phys_opt_s,cosim_total_cycles,cosim_latency_cold_launch0,cosim_interval_cold_launch0,vcd_latency_warm,vcd_first_output_cold_launch0,vcd_latency_cold_launch0,vcd_last_output_warm,output_beats_per_launch,first_output_method,hls_est_period_ns,hls_est_latency_cycles,hls_est_lut,hls_est_ff,hls_est_dsp,hls_est_bram18k,hls_est_uram,cp_post_synth_ns,cp_post_impl_ns,timing_met,nets_with_routing_errors,srl,clb,pe_count,tiles_folded,output_stationary,tb_seed_results,axi_data_widths,transforms_streamed,interface,unroll_factor,transform_size,config,ordering,stimulus,seeds,transforms_completed,max_abs_error,max_norm_error,run_by,reps,launches_per_block,device_kernel_s_mean,device_kernel_s_best,transfer_s_mean,pack_s_mean,host_math_s_mean,wall_s_mean,hybrid,array_size,weight_mode,reorder_program,tiles,cycles_per_tile,source,design,workers,projects,repetitions,completed_jobs,timed_out_repetitions,completed_jobs_when_timed_out,timeout_s,frontend_s_median,hls_wall_s_median,hls_wall_s_min,hls_wall_s_max,hls_sum_job_elapsed_s_median,cpu_s_median,load_start,M,d,groups,dsp_count,cycles_per_query_row,kind,in_paper_table,hls_design_lines,spmw_design_lines,ratio_design,hls_config_lines,spmw_config_lines,hls_test_lines,spmw_test_lines
e6_attention,E6,spmw_cap44_4096_pnr,E6,SPMW grouped,,,,pnr_ooc,300,ok,,,,,1037,2321,16,0,,,0,1.336,0.0,,68.2,,,,,,0,,,reports/spmw_cap44_4096_pnr/run.json;reports/spmw_cap44_4096_pnr/util.rpt;reports/spmw_cap44_4096_pnr/util_synth.rpt;reports/spmw_cap44_4096_pnr/timing.rpt;reports/spmw_cap44_4096_pnr/route.rpt;reports/spmw_cap44_4096_pnr/util_hier.rpt;reports/spmw_cap44_4096_pnr/vivado_pnr.log;reports/spmw_cap44_4096_pnr/assemble_pnr.tcl;reports/spmw_cap44_4096_pnr/clock.xdc,,,,,503.2,,,,paper_grouped_4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,,,,,,,,,,
e6_attention,E6,spmw_cap44_6_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,36,45,,,,,,,,,,,,80.6,,,,,,,,,reports/spmw_cap44_6_cosim_s0/run.json;validation/spmw_cap44_6_cosim_s0,,,,,188.5,,,,paper_grouped_4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.5,,,,,,,,,
e6_attention,E6,spmw_cap44_6_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,36,45,,,,,,,,,,,,80.6,,,,,,,,,reports/spmw_cap44_6_cosim_s1/run.json;validation/spmw_cap44_6_cosim_s1,,,,,188.5,,,,paper_grouped_4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.5,,,,,,,,,
e6_attention,E6,spmw_cap44_6_cosim_s2,E6,SPMW grouped,,,,cosim,300,ok,True,36,45,,,,,,,,,,,,80.6,,,,,,,,,reports/spmw_cap44_6_cosim_s2/run.json;validation/spmw_cap44_6_cosim_s2,,,,,188.5,,,,paper_grouped_4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.5,,,,,,,,,
e6_attention,E6,spmw_cap44_64_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,42,123,,,,,,,,,,,,80.4,,,,,,,,,reports/spmw_cap44_64_cosim_s0/run.json;validation/spmw_cap44_64_cosim_s0,,,,,190.7,,,,paper_grouped_4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.9219,,,,,,,,,
e6_attention,E6,spmw_cap44_64_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,42,123,,,,,,,,,,,,80.4,,,,,,,,,reports/spmw_cap44_64_cosim_s1/run.json;validation/spmw_cap44_64_cosim_s1,,,,,190.7,,,,paper_grouped_4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.9219,,,,,,,,,
e6_attention,E6,spmw_cap44_64_cosim_s2,E6,SPMW grouped,,,,cosim,300,ok,True,42,123,,,,,,,,,,,,80.4,,,,,,,,,reports/spmw_cap44_64_cosim_s2/run.json;validation/spmw_cap44_64_cosim_s2,,,,,190.7,,,,paper_grouped_4x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.9219,,,,,,,,,
e6_attention,E6,spmw_conv_4096_cosim_s0,E6,SPMW conventional,,,,cosim,300,ok,True,4149,8256,,,,,,,,,,,,126.6,,,,,,,,,reports/spmw_conv_4096_cosim_s0/run.json;validation/spmw_conv_4096_cosim_s0,,,,,412.4,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,1,16,2.0156,,,,,,,,,
e6_attention,E6,spmw_conv_4096_cosim_s1,E6,SPMW conventional,,,,cosim,300,ok,True,4149,8256,,,,,,,,,,,,126.6,,,,,,,,,reports/spmw_conv_4096_cosim_s1/run.json;validation/spmw_conv_4096_cosim_s1,,,,,412.4,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,1,16,2.0156,,,,,,,,,
e6_attention,E6,spmw_conv_4096_cosim_s2,E6,SPMW conventional,,,,cosim,300,ok,True,4149,8256,,,,,,,,,,,,126.6,,,,,,,,,reports/spmw_conv_4096_cosim_s2/run.json;validation/spmw_conv_4096_cosim_s2,,,,,412.4,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,1,16,2.0156,,,,,,,,,
e6_attention,E6,spmw_conv_4096_pnr,E6,SPMW conventional,,,,pnr_ooc,300,ok,,,,,1207,2997,16,0,,,0,1.333,0.0,,142.4,,,,,,0,,,reports/spmw_conv_4096_pnr/run.json;reports/spmw_conv_4096_pnr/util.rpt;reports/spmw_conv_4096_pnr/util_synth.rpt;reports/spmw_conv_4096_pnr/timing.rpt;reports/spmw_conv_4096_pnr/route.rpt;reports/spmw_conv_4096_pnr/util_hier.rpt;reports/spmw_conv_4096_pnr/vivado_pnr.log;reports/spmw_conv_4096_pnr/assemble_pnr.tcl;reports/spmw_conv_4096_pnr/clock.xdc,,,,,685.6,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,1,16,,,,,,,,,,
e6_attention,E6,spmw_conv_4096_pnr_trim,E6,SPMW conventional,,,,pnr_ooc,300,ok,,,,,908,1729,8,0,,,0,1.358,0.0,,99.0,,,,,,0,,,reports/spmw_conv_4096_pnr_trim/run.json;reports/spmw_conv_4096_pnr_trim/util.rpt;reports/spmw_conv_4096_pnr_trim/util_synth.rpt;reports/spmw_conv_4096_pnr_trim/timing.rpt;reports/spmw_conv_4096_pnr_trim/route.rpt;reports/spmw_conv_4096_pnr_trim/util_hier.rpt;reports/spmw_conv_4096_pnr_trim/vivado_pnr.log;reports/spmw_conv_4096_pnr_trim/assemble_pnr.tcl;reports/spmw_conv_4096_pnr_trim/clock.xdc,,,,,525.0,,,,conventional_2pass_paddingtiedoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,1,16,,,,,,,,,,
e6_attention,E6,spmw_conv_6_cosim_s0,E6,SPMW conventional,,,,cosim,300,ok,True,59,76,,,,,,,,,,,,119.4,,,,,,,,,reports/spmw_conv_6_cosim_s0/run.json;validation/spmw_conv_6_cosim_s0,,,,,291.0,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,16,12.6667,,,,,,,,,
e6_attention,E6,spmw_conv_6_cosim_s1,E6,SPMW conventional,,,,cosim,300,ok,True,59,76,,,,,,,,,,,,119.4,,,,,,,,,reports/spmw_conv_6_cosim_s1/run.json;validation/spmw_conv_6_cosim_s1,,,,,291.0,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,16,12.6667,,,,,,,,,
e6_attention,E6,spmw_conv_6_cosim_s2,E6,SPMW conventional,,,,cosim,300,ok,True,59,76,,,,,,,,,,,,119.4,,,,,,,,,reports/spmw_conv_6_cosim_s2/run.json;validation/spmw_conv_6_cosim_s2,,,,,291.0,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,16,12.6667,,,,,,,,,
e6_attention,E6,spmw_conv_64_cosim_s0,E6,SPMW conventional,,,,cosim,300,ok,True,117,192,,,,,,,,,,,,125.9,,,,,,,,,reports/spmw_conv_64_cosim_s0/run.json;validation/spmw_conv_64_cosim_s0,,,,,301.2,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,1,16,3.0,,,,,,,,,
e6_attention,E6,spmw_conv_64_cosim_s1,E6,SPMW conventional,,,,cosim,300,ok,True,117,192,,,,,,,,,,,,125.9,,,,,,,,,reports/spmw_conv_64_cosim_s1/run.json;validation/spmw_conv_64_cosim_s1,,,,,301.2,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,1,16,3.0,,,,,,,,,
e6_attention,E6,spmw_conv_64_cosim_s2,E6,SPMW conventional,,,,cosim,300,ok,True,117,192,,,,,,,,,,,,125.9,,,,,,,,,reports/spmw_conv_64_cosim_s2/run.json;validation/spmw_conv_64_cosim_s2,,,,,301.2,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,1,16,3.0,,,,,,,,,
e6_attention,E6,spmw_conv_64_pnr,E6,SPMW conventional,,,,pnr_ooc,300,ok,,,,,1027,2873,16,0,,,0,1.119,0.0,,116.7,,,,,,0,,,reports/spmw_conv_64_pnr/run.json;reports/spmw_conv_64_pnr/util.rpt;reports/spmw_conv_64_pnr/util_synth.rpt;reports/spmw_conv_64_pnr/timing.rpt;reports/spmw_conv_64_pnr/route.rpt;reports/spmw_conv_64_pnr/util_hier.rpt;reports/spmw_conv_64_pnr/vivado_pnr.log;reports/spmw_conv_64_pnr/assemble_pnr.tcl;reports/spmw_conv_64_pnr/clock.xdc,,,,,553.3,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,1,16,,,,,,,,,,
e6_attention,E6,spmw_conv_6_pnr,E6,SPMW conventional,,,,pnr_ooc,300,ok,,,,,911,2793,16,0,,,0,1.45,0.0,,103.3,,,,,,0,,,reports/spmw_conv_6_pnr/run.json;reports/spmw_conv_6_pnr/util.rpt;reports/spmw_conv_6_pnr/util_synth.rpt;reports/spmw_conv_6_pnr/timing.rpt;reports/spmw_conv_6_pnr/route.rpt;reports/spmw_conv_6_pnr/util_hier.rpt;reports/spmw_conv_6_pnr/vivado_pnr.log;reports/spmw_conv_6_pnr/assemble_pnr.tcl;reports/spmw_conv_6_pnr/clock.xdc,,,,,548.9,,,,conventional_2pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,16,,,,,,,,,,
e6_attention,E6,spmw_convz0_64_cosim_s0,E6,SPMW conventional,,,,cosim,300,ok,True,23,131,,,,,,,,,,,,97.6,,,,,,,,,reports/spmw_convz0_64_cosim_s0/run.json;validation/spmw_convz0_64_cosim_s0,,,,,140.0,,,,conventional_foldedseed_pass1_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,1,16,2.0469,,,,,,,,,
e6_attention,E6,spmw_grp_4096_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,42,5499,,,,,,,,,,,,68.4,,,,,,,,,reports/spmw_grp_4096_cosim_s0/run.json;validation/spmw_grp_4096_cosim_s0,,,,,188.0,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,1.3425,,,,,,,,,
e6_attention,E6,spmw_grp_4096_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,42,5499,,,,,,,,,,,,68.4,,,,,,,,,reports/spmw_grp_4096_cosim_s1/run.json;validation/spmw_grp_4096_cosim_s1,,,,,188.0,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,1.3425,,,,,,,,,
e6_attention,E6,spmw_grp_4096_cosim_s2,E6,SPMW grouped,,,,cosim,300,ok,True,42,5499,,,,,,,,,,,,68.4,,,,,,,,,reports/spmw_grp_4096_cosim_s2/run.json;validation/spmw_grp_4096_cosim_s2,,,,,188.0,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,1.3425,,,,,,,,,
e6_attention,E6,spmw_grp_4096_pnr,E6,SPMW grouped,,,,pnr_ooc,300,ok,,,,,1037,2321,16,0,,,0,1.279,0.0,,69.0,,,,,,0,,,reports/spmw_grp_4096_pnr/run.json;reports/spmw_grp_4096_pnr/util.rpt;reports/spmw_grp_4096_pnr/util_synth.rpt;reports/spmw_grp_4096_pnr/timing.rpt;reports/spmw_grp_4096_pnr/route.rpt;reports/spmw_grp_4096_pnr/util_hier.rpt;reports/spmw_grp_4096_pnr/vivado_pnr.log;reports/spmw_grp_4096_pnr/assemble_pnr.tcl;reports/spmw_grp_4096_pnr/clock.xdc,,,,,588.9,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,,,,,,,,,,
e6_attention,E6,spmw_grp_6_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,36,45,,,,,,,,,,,,55.3,,,,,,,,,reports/spmw_grp_6_cosim_s0/run.json;validation/spmw_grp_6_cosim_s0,,,,,136.6,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.5,,,,,,,,,
e6_attention,E6,spmw_grp_6_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,36,45,,,,,,,,,,,,55.3,,,,,,,,,reports/spmw_grp_6_cosim_s1/run.json;validation/spmw_grp_6_cosim_s1,,,,,136.6,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.5,,,,,,,,,
e6_attention,E6,spmw_grp_6_cosim_s2,E6,SPMW grouped,,,,cosim,300,ok,True,36,45,,,,,,,,,,,,55.3,,,,,,,,,reports/spmw_grp_6_cosim_s2/run.json;validation/spmw_grp_6_cosim_s2,,,,,136.6,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.5,,,,,,,,,
e6_attention,E6,spmw_grp_64_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,42,123,,,,,,,,,,,,65.7,,,,,,,,,reports/spmw_grp_64_cosim_s0/run.json;validation/spmw_grp_64_cosim_s0,,,,,164.9,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.9219,,,,,,,,,
e6_attention,E6,spmw_grp_64_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,42,123,,,,,,,,,,,,65.7,,,,,,,,,reports/spmw_grp_64_cosim_s1/run.json;validation/spmw_grp_64_cosim_s1,,,,,164.9,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.9219,,,,,,,,,
e6_attention,E6,spmw_grp_64_cosim_s2,E6,SPMW grouped,,,,cosim,300,ok,True,42,123,,,,,,,,,,,,65.7,,,,,,,,,reports/spmw_grp_64_cosim_s2/run.json;validation/spmw_grp_64_cosim_s2,,,,,164.9,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.9219,,,,,,,,,
e6_attention,E6,spmw_grp_64_pnr,E6,SPMW grouped,,,,pnr_ooc,300,ok,,,,,880,2213,16,0,,,0,1.49,0.0,,61.0,,,,,,0,,,reports/spmw_grp_64_pnr/run.json;reports/spmw_grp_64_pnr/util.rpt;reports/spmw_grp_64_pnr/util_synth.rpt;reports/spmw_grp_64_pnr/timing.rpt;reports/spmw_grp_64_pnr/route.rpt;reports/spmw_grp_64_pnr/util_hier.rpt;reports/spmw_grp_64_pnr/vivado_pnr.log;reports/spmw_grp_64_pnr/assemble_pnr.tcl;reports/spmw_grp_64_pnr/clock.xdc,,,,,447.8,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,,,,,,,,,,
e6_attention,E6,spmw_grp_6_pnr,E6,SPMW grouped,,,,pnr_ooc,300,ok,,,,,767,2141,16,0,,,0,0.95,0.0,,48.5,,,,,,0,,,reports/spmw_grp_6_pnr/run.json;reports/spmw_grp_6_pnr/util.rpt;reports/spmw_grp_6_pnr/util_synth.rpt;reports/spmw_grp_6_pnr/timing.rpt;reports/spmw_grp_6_pnr/route.rpt;reports/spmw_grp_6_pnr/util_hier.rpt;reports/spmw_grp_6_pnr/vivado_pnr.log;reports/spmw_grp_6_pnr/assemble_pnr.tcl;reports/spmw_grp_6_pnr/clock.xdc,,,,,422.1,,,,grouped_constseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,,,,,,,,,,
e6_attention,E6,spmw_grpzs_4096_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,37,4136,,,,,,,,,,,,48.1,,,,,,,,,reports/spmw_grpzs_4096_cosim_s0/run.json;validation/spmw_grpzs_4096_cosim_s0,,,,,142.0,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,1.0098,,,,,,,,,
e6_attention,E6,spmw_grpzs_4096_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,37,4136,,,,,,,,,,,,48.1,,,,,,,,,reports/spmw_grpzs_4096_cosim_s1/run.json;validation/spmw_grpzs_4096_cosim_s1,,,,,142.0,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,1.0098,,,,,,,,,
e6_attention,E6,spmw_grpzs_4096_cosim_s2,E6,SPMW grouped,,,,cosim,300,ok,True,37,4136,,,,,,,,,,,,48.1,,,,,,,,,reports/spmw_grpzs_4096_cosim_s2/run.json;validation/spmw_grpzs_4096_cosim_s2,,,,,142.0,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,1.0098,,,,,,,,,
e6_attention,E6,spmw_grpzs_4096_pnr,E6,SPMW grouped,,,,pnr_ooc,300,ok,,,,,1072,2553,16,0,,,0,1.146,0.0,,59.5,,,,,,0,,,reports/spmw_grpzs_4096_pnr/run.json;reports/spmw_grpzs_4096_pnr/util.rpt;reports/spmw_grpzs_4096_pnr/util_synth.rpt;reports/spmw_grpzs_4096_pnr/timing.rpt;reports/spmw_grpzs_4096_pnr/route.rpt;reports/spmw_grpzs_4096_pnr/util_hier.rpt;reports/spmw_grpzs_4096_pnr/vivado_pnr.log;reports/spmw_grpzs_4096_pnr/assemble_pnr.tcl;reports/spmw_grpzs_4096_pnr/clock.xdc,,,,,489.4,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,2,2,16,,,,,,,,,,
e6_attention,E6,spmw_grpzs_6_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,37,46,,,,,,,,,,,,60.3,,,,,,,,,reports/spmw_grpzs_6_cosim_s0/run.json;validation/spmw_grpzs_6_cosim_s0,,,,,143.0,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.6667,,,,,,,,,
e6_attention,E6,spmw_grpzs_6_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,37,46,,,,,,,,,,,,60.3,,,,,,,,,reports/spmw_grpzs_6_cosim_s1/run.json;validation/spmw_grpzs_6_cosim_s1,,,,,143.0,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.6667,,,,,,,,,
e6_attention,E6,spmw_grpzs_6_cosim_s2,E6,SPMW grouped,,,,cosim,300,ok,True,37,46,,,,,,,,,,,,60.3,,,,,,,,,reports/spmw_grpzs_6_cosim_s2/run.json;validation/spmw_grpzs_6_cosim_s2,,,,,143.0,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,16,7.6667,,,,,,,,,
e6_attention,E6,spmw_grpzs_64_cosim_s0,E6,SPMW grouped,,,,cosim,300,ok,True,37,104,,,,,,,,,,,,48.4,,,,,,,,,reports/spmw_grpzs_64_cosim_s0/run.json;validation/spmw_grpzs_64_cosim_s0,,,,,125.9,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.625,,,,,,,,,
e6_attention,E6,spmw_grpzs_64_cosim_s1,E6,SPMW grouped,,,,cosim,300,ok,True,37,104,,,,,,,,,,,,48.4,,,,,,,,,reports/spmw_grpzs_64_cosim_s1/run.json;validation/spmw_grpzs_64_cosim_s1,,,,,125.9,,,,grouped_zeroseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2,2,16,1.625,,,,,,,,,
